question_external_id,text,is_correct,sort_order
CDL-SB-0017,20 feet,0,2
CDL-SB-0018,tailgate a big truck so it can shield you from the wind.,0,0
CDL-SB-0018,speed up to get away from the wind as quickly as possible.,0,1
CDL-SB-0018,keep a strong grip on the steering wheel and try to anticipate gusts.,1,2
CDL-SB-0019,in a logical sequence to ensure that a child or object is not in any of the danger zones.,1,0
CDL-SB-0019,every 4 seconds.,0,1
CDL-SB-0019,every 10 seconds and more often in heavy traffic.,0,2
CDL-SB-0020,"Stop, go, and stop.",0,0
CDL-SB-0020,"Stop, look, and listen.",1,1
CDL-SB-0020,"Stop, look, and turn on the emergency flashers.",0,2
CDL-SB-0021,The school bus driver,0,0
CDL-SB-0021,The school principal,0,1
CDL-SB-0021,"The school principal, superintendent, or the superintendent's designee",1,2
CDL-SB-0021,The student's teacher,0,3
CDL-SB-0022,Turn warning lights on,0,0
CDL-SB-0022,Do not shift gears while crossing railroad,0,1
CDL-SB-0022,Both of the above,1,2
CDL-SB-0023,Keep your eyes on the car in front of you and watch mirrors for gaps,1,0
CDL-SB-0023,Watch for gaps,0,1
CDL-SB-0023,Speed up,0,2
CDL-SB-0024,At any time,0,0
CDL-SB-0024,Never,1,1
CDL-SB-0024,Only when the bus driver says it is ok,0,2
CDL-SB-0024,No answers are correct,0,3
CDL-SB-0025,Apply more breaking force to the front axle,0,0
CDL-SB-0025,Help the breaks lock when they refuse to,0,1
CDL-SB-0025,Prevent breaks from locking up when hard pressure is applied,1,2
CDL-SB-0026,For a Pre-Trip inspection,0,0
CDL-SB-0026,Anytime,0,1
CDL-SB-0026,Never,1,2
CDL-SB-0027,"If time allows, notify the dispatch office about your situation, your location, and the type of assistance you need.",1,0
CDL-SB-0027,"If time allows, back up to a safe location before evacuating the bus.",0,1
CDL-SB-0027,"If time allows, walk through the bus and close all the windows.",0,2
CDL-SB-0028,stand outside the bus in front of a crossover mirror to supervise unloading.,0,0
CDL-SB-0028,leave the engine running so you can drive away when the students have exited.,0,1
CDL-SB-0028,tell the students to remain seated until they are told to exit.,1,2
CDL-SB-0029,100 feet,0,0
CDL-SB-0029,200 feet,0,1
CDL-SB-0029,400 feet,1,2
CDL-SB-0030,Never,0,0
CDL-SB-0030,If the behavior is serious enough,0,1
CDL-SB-0030,Only at school or the student's designated bus stop,1,2
CDL-SB-0031,right beside the bus.,0,0
CDL-SB-0031,at least 10 to 15 feet away from the side of the bus.,1,1
CDL-SB-0031,at least 25 feet away from the side of the bus.,0,2
CDL-SB-0032,set the parking brake.,0,0
CDL-SB-0032,check for traffic once more.,1,1
CDL-SB-0032,turn on the alternating flashing red lights.,0,2
CDL-SB-0033,Because drivers tend to ignore students walking to school,0,0
CDL-SB-0033,Because only high school students understand how to cross the road,0,1
CDL-SB-0033,Because so many students are killed each year while getting on or off school buses,1,2
CDL-SB-0034,if their injuries might be worsened by moving them.,0,0
CDL-SB-0034,if they would be exposed to downed power lines or other hazards.,0,1
CDL-SB-0034,in either of the above situations.,1,2
CDL-SB-0035,put the transmission in park or neutral and set the parking brake.,0,0
CDL-SB-0035,count the number of students at the bus stop and make sure that all of them board the bus.,1,1
CDL-SB-0035,load students two abreast when possible for efficiency.,0,2
CDL-SB-0036,All,1,0
CDL-SB-0036,Only those involving injury or death,0,1
CDL-SB-0036,None,0,2
CDL-SB-0037,You,1,0
CDL-SB-0037,The students' parents,0,1
CDL-SB-0037,The students,0,2
CDL-SB-0038,a railroad crossing that has a traffic control device.,1,0
CDL-SB-0038,a railroad crossing without traffic control devices.,0,1
CDL-SB-0038,a railroad crossing at which you don't have to stop.,0,2
CDL-SB-0039,10 feet.,0,0
CDL-SB-0039,5 feet.,0,1
CDL-SB-0039,3 feet.,1,2
CDL-SB-0040,a first-aid kit and a body fluid cleanup kit.,1,0
CDL-SB-0040,a first-aid kit and alcohol.,0,1
CDL-SB-0040,three flares and a bolt cutter.,0,2
CDL-SB-0041,Will be walking a black dog,0,0
CDL-SB-0041,Will be carrying a white cane,1,1
CDL-SB-0041,They will only be at designated crossing areas,0,2
CDL-SB-0042,When approaching a railroad crossing,0,0
CDL-SB-0042,When stopped or parked along a road due to a breakdown,0,1
CDL-SB-0042,When backing up or turning around,0,2
CDL-SB-0042,All answers are correct,1,3
CDL-SB-0043,Whenever there is an emergency,0,0
CDL-SB-0043,Whenever the bus must stop,0,1
CDL-SB-0043,Whenever the bus is picking up or discharging students,1,2
CDL-SB-0043,All answers are correct,0,3
CDL-SB-0044,"2/32""",0,0
CDL-SB-0044,"4/32""",1,1
CDL-SB-0044,"1/32""",0,2
CDL-SB-0045,National School Bus Glossy Yellow,1,0
CDL-SB-0045,Orange-yellow,0,1
CDL-SB-0045,Fluorescent yellow,0,2
CDL-SB-0046,The driver should check all mirrors again,0,0
CDL-SB-0046,Ask the other students if they have seen the missing student,0,1
CDL-SB-0046,Get off the bus and locate the student,1,2
CDL-SB-0047,the length of the bus plus 15 feet.,1,0
CDL-SB-0047,the length of the bus plus 10 feet.,0,1
CDL-SB-0047,the length of the bus plus 25 feet.,0,2
CDL-SB-0048,To give the mechanics something to do,0,0
CDL-SB-0048,"For safety as required by federal, state, and local laws",1,1
CDL-SB-0048,To improve fuel economy,0,2
CDL-SB-0049,whether the seats are clean.,0,0
CDL-SB-0049,for mechanical or operational problems.,1,1
CDL-SB-0049,for litter on the floor.,0,2
CDL-SB-0050,an eight-light,1,0
CDL-SB-0050,a four-light,0,1
CDL-SB-0050,a six-light,0,2
CDL-SB-0051,30 feet,1,0
CDL-SB-0051,15 feet,0,1
CDL-SB-0051,50 feet,0,2
CDL-SB-0052,activate your alternating flashing amber lights.,0,0
CDL-SB-0052,check all mirrors constantly.,0,1
CDL-SB-0052,do both of the above.,1,2
CDL-SB-0053,Only if the school district allows and a written note from a parent has been received,1,0
CDL-SB-0053,Only if the bus driver wants to,0,1
CDL-SB-0053,Only one time a month can this be done,0,2
CDL-SB-0053,No answers are correct,0,3
CDL-SB-0054,The schools bus mechanic,0,0
CDL-SB-0054,The schools bus mechanic and the bus driver,0,1
CDL-SB-0054,The schools designated pre-trip inspection person,0,2
CDL-SB-0054,The school bus driver,1,3
CDL-SB-0055,5,0,0
CDL-SB-0055,10,1,1
CDL-SB-0055,15,0,2
CDL-SB-0056,Notify the dispatch office of the evacuation.,0,0
CDL-SB-0056,Dangle the radio telephone or microphone out of the driver's window for later use.,0,1
CDL-SB-0056,Secure the bus.,1,2
CDL-SB-0057,annually.,1,0
CDL-SB-0057,every 3 years.,0,1
CDL-SB-0057,every 5 years.,0,2
CDL-SB-0058,The crossover mirrors,1,0
CDL-SB-0058,The flat mirrors,0,1
CDL-SB-0058,The convex mirrors,0,2
CDL-SB-0059,operates smoothly and closes securely from the inside.,1,0
CDL-SB-0059,operates smoothly and closes securely from the outside.,0,1
CDL-SB-0059,operates smoothly and closes securely by remote control.,0,2
CDL-SB-0060,"that no parts are missing, leaking, or damaged and the lift is at least 50% retracted.",0,0
CDL-SB-0060,"that no parts are missing, leaking, or damaged and the lift is fully retracted and latched.",1,1
CDL-SB-0060,that the lift goes up and down smoothly.,0,2
CDL-SB-0061,Zero Tolerance,1,0
CDL-SB-0061,More than .02 but less than .10 BAC,0,1
CDL-SB-0061,.10 BAC like any other driver,0,2
CDL-SB-0062,The right front tire meeting the ground,1,0
CDL-SB-0062,The right rear tire hub,0,1
CDL-SB-0062,200 feet behind the bus,0,2
CDL-SB-0063,the bus is stalled on a railroad track but there is no train in sight.,1,0
CDL-SB-0063,the antilock brake (ABS) warning light is on.,0,1
CDL-SB-0063,the bus is stalled on the shoulder of a divided highway and it is getting hot inside.,0,2
CDL-SB-0064,activate the alternating flashing amber lights.,0,0
CDL-SB-0064,activate the alternating flashing red lights and ensure that the stop arm is extended.,1,1
CDL-SB-0064,load the students as quickly as possible.,0,2
CDL-SB-0065,proceed with extreme caution.,0,0
CDL-SB-0065,call your dispatcher and ask for instructions.,1,1
CDL-SB-0065,turn around and find another route.,0,2
CDL-SB-0066,between 15 and 50 feet from the nearest rail.,1,0
CDL-SB-0066,between 10 and 40 feet from the nearest rail.,0,1
CDL-SB-0066,between 15 and 30 feet from the nearest rail.,0,2
CDL-SB-0067,go home.,0,0
CDL-SB-0067,cross in front of the school bus.,0,1
CDL-SB-0067,walk 10 to 15 feet from the side of the school bus.,1,2
CDL-SB-0068,before entering traffic.,0,0
CDL-SB-0068,constantly.,1,1
CDL-SB-0068,after all students have entered or exited the bus.,0,2
CDL-SB-0069,At least 100 feet from the railroad crossing,0,0
CDL-SB-0069,At least 200 feet from the railroad crossing,1,1
CDL-SB-0069,At least 300 feet from the railroad crossing,0,2
CDL-SB-0070,At a highway railroad crossing,0,0
CDL-SB-0070,Loading and unloading students,1,1
CDL-SB-0070,Crossing an intersection,0,2
CDL-SB-0071,"Tell students to leave any dropped objects, move out of the danger zones, and get your attention to retrieve the objects.",1,0
CDL-SB-0071,Tell students that they can pick up any dropped objects that are not under the bus.,0,1
CDL-SB-0071,Tell students not to use the handrail when exiting the bus because they could get caught.,0,2
CDL-SB-0072,toward the right edge,1,0
CDL-SB-0072,toward the left edge,0,1
CDL-SB-0072,in the center,0,2
CDL-SB-0073,Ask other students if they saw this student.,0,0
CDL-SB-0073,"Secure the bus, take the key, and check around and underneath the bus for the student.",1,1
CDL-SB-0073,Look in your mirrors for the student.,0,2
CDL-SB-0074,All buses equipped with ABS systems have a tag on the sun visor,0,0
CDL-SB-0074,When the key is turned on an ABS. light will come on and off,1,1
CDL-SB-0074,The bus will stop much slower,0,2
CDL-SB-0075,keep the students on the bus until first responders arrive.,0,0
CDL-SB-0075,evacuate the students downwind of the bus.,0,1
CDL-SB-0075,evacuate the students upwind of the bus.,1,2
CDL-SB-0076,Yes,0,0
CDL-SB-0076,No,1,1
CDL-SB-0077,20 to 50 feet before the school bus stop,0,0
CDL-SB-0077,300 to 500 feet before the school bus stop,0,1
CDL-SB-0077,100 to 300 feet before the school bus stop,1,2
CDL-SB-0078,damage or vandalism.,0,0
CDL-SB-0078,personal belongings that were left on the bus.,0,1
CDL-SB-0078,dirt or shoeprints on the floor.,1,2
CDL-SB-0079,if the position of the bus may change and further increase the danger.,0,0
CDL-SB-0079,if the bus is on fire.,0,1
CDL-SB-0079,in either of the above situations.,1,2
CDL-SB-0080,Turn on red warning lights,0,0
CDL-SB-0080,Turn on hazards,1,1
CDL-SB-0080,Use turn signal,0,2
CDL-TK-0001,Flat,0,0
CDL-TK-0001,Wide,0,1
CDL-TK-0001,High,1,2
CDL-TK-0002,You will continue in a straight line and keep moving forward no matter how much you steer,1,0
CDL-TK-0002,Liquid surge will pull the tank from the truck,0,1
CDL-TK-0002,The truck will roll over,0,2
CDL-TK-0003,15 feet,0,0
CDL-TK-0003,20 feet,0,1
CDL-TK-0003,25 feet,1,2
CDL-TK-0004,Liquid weight,0,0
CDL-TK-0004,How fast the tanks drain,0,1
CDL-TK-0004,Allowance for expansion of liquid,1,2
CDL-TK-0005,Suspension system failure,0,0
CDL-TK-0005,Over speeding,0,1
CDL-TK-0005,Roll over,1,2
CDL-TK-0006,Starting or stopping,1,0
CDL-TK-0006,Loading or unloading,0,1
CDL-TK-0006,Hauling milk or other food products,0,2
CDL-TK-0007,Side to side,1,0
CDL-TK-0007,Top to bottom,0,1
CDL-TK-0007,Front to back,0,2
CDL-TK-0008,There will be less side to side surge than there is in tanks without baffles,0,0
CDL-TK-0008,There will be less front to back surge than there is in tanks without baffles,1,1
CDL-TK-0008,There will be slower surge than quick surge,0,2
CDL-TK-0009,You need about two times as much stopping distance at 40 MPH as at 20 MPH,0,0
CDL-TK-0009,Wet roads can double stopping distance at any speed,1,1
CDL-TK-0009,All answers are true,0,2
CDL-TK-0010,Much of the load's weight is carried high up off the road.,0,0
CDL-TK-0010,Tankers can turn over at the speed limits posted for curves.,0,1
CDL-TK-0010,Both of the above,1,2
CDL-TK-0011,"individual tanks over 225 gallons or a total of at least 2,400 gallons.",0,0
CDL-TK-0011,"individual tanks over 119 gallons or a total of at least 1,000 gallons.",1,1
CDL-TK-0011,individual tanks over 65 gallons or a total of at least 500 gallons.,0,2
CDL-TK-0012,"Before loading it, driving it, or unloading it",1,0
CDL-TK-0012,Before loading it or driving it,0,1
CDL-TK-0012,Before driving it,0,2
CDL-TK-0013,Keep a steady foot on the brake and don't release the brake too soon.,1,0
CDL-TK-0013,Brake firmly.,0,1
CDL-TK-0013,Brake quickly to slow down and then brake quickly again to come to a full stop.,0,2
CDL-TK-0014,If the liquid is likely to expand a lot,0,0
CDL-TK-0014,If the liquid is very dense,0,1
CDL-TK-0014,If it has to stay very clean,1,2
CDL-TK-0015,"If the wheels are skidding, you cannot control the vehicle.",1,0
CDL-TK-0015,Disconnecting the steering axle brakes will help keep your vehicle in a straight line.,0,1
CDL-TK-0015,Never do it without downshifting first.,0,2
CDL-TK-0016,you'll definitely lock the brakes.,0,0
CDL-TK-0016,you can use the parking brake before the brake pedal.,0,1
CDL-TK-0016,your vehicle will stay in a straight line.,1,2
CDL-TK-0017,Vapor recovery kits.,0,0
CDL-TK-0017,Grounding and bonding cables.,0,1
CDL-TK-0017,Emergency shut-off systems.,0,2
CDL-TK-0017,All of the above.,1,3
CDL-TK-0018,the rear reflective triangle should be moved back down the road to give adequate warning,1,0
CDL-TK-0018,You do not need to put out reflective triangles unless the vehicle will be stopped for 30 minutes or more,0,1
CDL-TK-0018,The vehicles taillights should be kept on warning other drivers,0,2
CDL-TK-0019,Water content,0,0
CDL-TK-0019,Air to fuel ratio,0,1
CDL-TK-0019,Weight distribution,1,2
CDL-TK-0020,Distribution of weight,1,0
CDL-TK-0020,Air to fuel ratio,0,1
CDL-TK-0020,Water content,0,2
CDL-TK-0021,The truck will seem heavier than it really is,0,0
CDL-TK-0021,There will be less front to back surge than there is in a tanker without baffles,1,1
CDL-TK-0021,The truck will handle the same as a tanker without baffles,0,2
CDL-TK-0022,Bulkheads,0,0
CDL-TK-0022,Baffles,1,1
CDL-TK-0022,Barriers,0,2
CDL-TK-0022,Pancakes,0,3
CDL-TK-0023,Lock the brakes with the pedal and hold it there,0,0
CDL-TK-0023,Use only the emergency brakes,0,1
CDL-TK-0023,Use controlled or stab braking,1,2
CDL-TK-0024,Accelerate slightly,1,0
CDL-TK-0024,Brake lightly,0,1
CDL-TK-0024,Downshift twice,0,2
CDL-TK-0025,Open,0,0
CDL-TK-0025,Adjusted,0,1
CDL-TK-0025,Closed,1,2
CDL-TK-0026,the type of liquid.,1,0
CDL-TK-0026,the amount of liquid.,0,1
CDL-TK-0026,the temperatures that your vehicle will be subjected to.,0,2
CDL-TK-0027,roll over.,1,0
CDL-TK-0027,not slow down.,0,1
CDL-TK-0027,skid.,0,2
CDL-TK-0028,the liquid may expand in transit.,0,0
CDL-TK-0028,a full load of a dense liquid may exceed the legal weight limit.,0,1
CDL-TK-0028,both of the above are true.,1,2
CDL-TK-0029,four,1,0
CDL-TK-0029,two,0,1
CDL-TK-0029,three,0,2
CDL-TK-0030,Some of the heaviest liquids do not need any,0,0
CDL-TK-0030,Tank baffles are not always legal with outage,0,1
CDL-TK-0030,Some liquids expand more than others when they get warm,1,2
CDL-TK-0031,The distance you will travel in the next 15 seconds,0,0
CDL-TK-0031,The distance you can see ahead,1,1
CDL-TK-0031,The length of your vehicle,0,2
CDL-TK-0031,The length of a football field,0,3
CDL-TK-0032,Top to bottom,0,0
CDL-TK-0032,Side to side,1,1
CDL-TK-0032,Front to back,0,2
CDL-TK-0033,Bulkheads,1,0
CDL-TK-0033,Baffles,0,1
CDL-TK-0033,Barriers,0,2
CDL-TK-0034,splashing,0,0
CDL-TK-0034,waves,0,1
CDL-TK-0034,surging,1,2
CDL-TK-0035,liquids or gases.,1,0
CDL-TK-0035,passengers.,0,1
CDL-TK-0035,hazardous materials.,0,2
CDL-TK-0036,the front or the rear,1,0
CDL-TK-0036,the front,0,1
CDL-TK-0036,the rear,0,2
CDL-TK-0037,left partially open to prevent a buildup of fumes.,0,0
CDL-TK-0037,opened and reclosed before you drive the vehicle.,0,1
CDL-TK-0037,closed before you drive the vehicle.,1,2
CDL-TK-0038,After every four hours of service,0,0
CDL-TK-0038,Once a week,0,1
CDL-TK-0038,At the end of each working day,1,2
CDL-TK-0039,Do it the same way that you inspected other tank vehicles before.,0,0
CDL-TK-0039,Read the vehicle's manual to learn how to do it.,1,1
CDL-TK-0039,Ask a fellow driver how to do it.,0,2
CDL-TK-0040,a tank made of aluminum.,0,0
CDL-TK-0040,a liquid tank with baffles.,0,1
CDL-TK-0040,an un-baffled liquid tank.,1,2
CDL-TK-0041,on narrow city streets.,0,0
CDL-TK-0041,on hills.,0,1
CDL-TK-0041,on slippery roads.,1,2
CDL-TK-0042,A tanker is easier to counter steer than most vehicles,0,0
CDL-TK-0042,"When making a quick steering movement, do not apply the brakes",1,1
CDL-TK-0042,You should wrap your thumbs around the steering wheel before starting a quick steering movement,0,2
CDL-TK-0043,Going up or down a hill,0,0
CDL-TK-0043,Starting or stopping,1,1
CDL-TK-0043,Driving against the wind,0,2
CDL-TK-0044,receive a citation and be prevented from further driving.,1,0
CDL-TK-0044,receive a citation.,0,1
CDL-TK-0044,receive a pay cut.,0,2
CDL-TK-0045,15 to 50,1,0
CDL-TK-0045,10 to 35,0,1
CDL-TK-0045,5 to 20,0,2
CDL-TK-0046,brake harder.,0,0
CDL-TK-0046,"brake harder, turn quickly, and counter-steer.",0,1
CDL-TK-0046,"stop braking, turn quickly, and counter-steer.",1,2
CDL-TK-0047,Leaks,1,0
CDL-TK-0047,Joints,0,1
CDL-TK-0047,Barriers,0,2
CDL-TK-0048,Surge raises the wind drag of the truck,0,0
CDL-TK-0048,Surge can move the truck in the direction the liquid waves move,1,1
CDL-TK-0048,Surge lets you turn corners tighter,0,2
CDL-TK-0049,To the front,1,0
CDL-TK-0049,In the back,0,1
CDL-TK-0049,In the middle,0,2
CDL-TK-0050,Liquid movement,1,0
CDL-TK-0050,Extreme weight,0,1
CDL-TK-0050,Uneven expansion,0,2
CDL-TK-0051,"Much of the tanker's weight is low, toward the ground.",0,0
CDL-TK-0051,Much of the tanker's weight is high up off the ground.,1,1
