external_id,license_code,state_code,category_code,text,explanation,image_name,difficulty,lang
CDL-SB-0003,cdl,,school_bus,How far prior to a bus pick up location must the amber warning lights be turned on?,"If the school bus is so equipped, activate alternating flashing amber warning lights at least 200 feet or approximately 5-10 seconds before the school bus stop or in accordance with state law.",,1,en
CDL-SB-0004,cdl,,school_bus,If an unruly student is threatening the safety of others how should you handle the situation?,"Tips on handling serious problems: stop the bus parking in a safe location off the road perhaps a parking lot or a driveway, secure the bus, take the ignition key with you if you leave your seat, stand up and speak respectfully to the offender or offenders. Speak in a courteous manner with a firm voice. Remind the offender of the expected behavior. Do not show anger but do show that you mean business.",,1,en
CDL-SB-0005,cdl,,school_bus,The school buses stop arm is to only be operated with the:,Activate alternating red lights when traffic is a safe distance from the school bus and ensure stop arm is extended.,,1,en
CDL-SB-0006,cdl,,school_bus,If a bus is being operated on a divided highway or a highway with four lanes or more which of the following describes the procedures for pick up and discharge of students?,"Students could only be picked up from the resident side of the road, meaning the right side, they will not allow students to cross a major highway to get to the bus.",,1,en
CDL-SB-0007,cdl,,school_bus,"When leaving a freeway, you should begin to slow down?",You should start to slow down at least 100 feet in advance.,,1,en
CDL-SB-0008,cdl,,school_bus,"When is it required to stop a bus, look, listen, open the driver's side window and service door?","At the Crossing: Stop no closer than 15 feet and no farther than 50 feet from the nearest rail, place the transmission in Park. turn off all radios and noisy equipment, silence the passengers, and open the service door and driver's window. Look and listen for an approaching train.",,1,en
CDL-SB-0009,cdl,,school_bus,In flat mirrors you should see?,"Ensure that the flat mirrors are properly adjusted so you can see: 200 feet or 4 bus lengths behind the bus, along the sides of the bus, and the rear tires touching the ground.",,1,en
CDL-SB-0010,cdl,,school_bus,"During your pre-trip vehicle inspection test, make sure that","Make sure that all emergency exits are not damaged, operate smoothly, and close securely from the inside. Check that any emergency exit warning devices are working.",,1,en
CDL-SB-0011,cdl,,school_bus,Which of the following statements is true about students who must cross in front of the bus after exiting it?,"Wait for your signal before crossing the roadway. Upon your signal, the students should: Cross far enough in front of the school bus to be in your view.",,1,en
CDL-SB-0012,cdl,,school_bus,A passive railroad crossing,"This type of crossing does not have any type of traffic control device. You must stop at these crossings and follow proper procedures. However, the decision to proceed rests entirely in your hands.",,1,en
CDL-SB-0013,cdl,,school_bus,"As part of your vehicle inspection test, you will have to check _________ to be sure that it is undamaged, operating smoothly, and able to be closed securely from the inside.","As part of your vehicle inspection test, you will have to check one emergency exit to be sure that it is undamaged, operating smoothly, and able to be closed securely from the inside. You will also have to point out the other emergency exits and describe how they operate.",,1,en
CDL-SB-0014,cdl,,school_bus,"Properly adjusted, the outside left and right side convex mirrors will let you see","You should position these mirrors to see: the entire side of the bus up to the mirror mounts, the front of the rear tires touching the ground, and at least one traffic lane on either side of the bus.",,1,en
CDL-SB-0015,cdl,,school_bus,You can change the location of a school bus stop,You should never change the location of a bus stop without written approval from the appropriate school district official.,,1,en
CDL-SB-0016,cdl,,school_bus,"When you inspect the battery and battery box during your pre-trip vehicle inspection test, make sure that","Wherever located, see that battery(s) are secure, connections are tight, and cell caps are present. Battery connections should not show signs of excessive corrosion.",,1,en
CDL-SB-0017,cdl,,school_bus,The left and right danger zones extend up to _______ from the left and right sides of the school bus.,"The danger zones may extend as much as 30 feet from the front bumper with the first 10 feet being the most dangerous, 10 feet from the left and right sides of the bus and 10 feet behind the rear bumper of the school bus.",,1,en
CDL-SB-0018,cdl,,school_bus,"When driving a school bus in high winds, you should","Strong winds affect the handling of the school bus! The side of a school bus acts like a sail on a sailboat. Strong winds can push the school bus sideways. They can even move the school bus off the road or, in extreme conditions, tip it over.",,1,en
CDL-SB-0019,cdl,,school_bus,"The convex, crossover, and flat mirrors should be viewed",All mirrors should be viewed in a logical sequence to ensure that a child or object is not in any of the danger zones.,,1,en
CDL-SB-0020,cdl,,school_bus,"What is the ""golden rule"" for school buses when approaching and crossing railroad tracks?","At the Crossing: stop no closer than 15 feet and no farther than 50 feet from the nearest rail, place the transmission in Park, turn off all radios and noisy equipment, silence the passengers, open the service door and driver's window, and look and listen for an approaching train.",,1,en
CDL-SB-0021,cdl,,school_bus,Which of the following people can remove or suspend a student from riding the bus?,"Follow your school's procedures for discipline or refusal of rights to ride the bus. If you feel that the offense is serious enough that you cannot safely drive the bus, call for a school administrator or the police to come and remove the student.",,1,en
CDL-SB-0022,cdl,,school_bus,What would be considered proper procedure at a highway railroad crossing?,"When approaching turn on the hazard lights, and do not shift when crossing the tracks.",,1,en
CDL-SB-0023,cdl,,school_bus,When getting onto a highway you should?,"When entering a highway, you should make sure there are no sudden changes by the car in front of you, while checking the mirrors for the proper gap to merge.",,1,en
CDL-SB-0024,cdl,,school_bus,"When is the use of alcohol, tobacco, and non-prescription drugs allowed on the school bus?","The use of alcohol, tobacco, and non-prescription drugs should not be allowed on the school bus.",,1,en
CDL-SB-0025,cdl,,school_bus,What do Anti-Lock Brakes do?,ABS is a computerized system that keeps your wheels from locking up during hard brake applications.,,1,en
CDL-SB-0026,cdl,,school_bus,While the bus is running when is the driver allowed to exit the bus?,If the vehicle is running the driver is not allowed to leave the vehicle.,,1,en
CDL-SB-0027,cdl,,school_bus,Which of the following statements about evacuation procedures is true?,"If time allows, notify dispatch office of evacuation location, conditions, and type of assistance needed.",,1,en
CDL-SB-0028,cdl,,school_bus,"When unloading students at a school, you should",Have the students remain seated until told to exit.,,1,en
CDL-SB-0029,cdl,,school_bus,"The blind spot behind the bus may extend up to ________, depending on the length and width of the bus.",The blind spot behind the bus extends 5o to 150 feet and could extend up to 400 feet depending on the length and width of the bus.,,1,en
